task_idx,phase,epoch_in_phase,global_epoch,kappa,train_loss,val_loss,lr,til_avg,til_per_task,cil_stand_avg,cil_stand_per_task,cil_znorm_avg,cil_znorm_per_task
0,parallel,1,1,0.5,2.262897789478302,1.623040035367012,0.001,30.0,[30.0%],,,,
0,parallel,2,2,0.5,1.5603523939847945,1.4958073943853378,0.001,35.2,[35.2%],,,,
0,parallel,3,3,0.5,1.3884826213121415,1.390832468867302,0.001,40.8,[40.8%],,,,
0,parallel,4,4,0.5,1.2848053455352784,1.2712312564253807,0.001,47.8,[47.8%],,,,
0,parallel,5,5,0.49560501500000004,1.156139974296093,1.3238497599959373,0.001,48.2,[48.2%],,,,
0,parallel,6,6,0.478245375,1.0550599068403244,0.9660112261772156,0.001,59.8,[59.8%],,,,
0,parallel,7,7,0.461238215,0.979978546500206,1.0107837729156017,0.001,60.0,[60.0%],,,,
0,parallel,8,8,0.4445835350000001,1.0646881863474846,0.92751894146204,0.001,62.6,[62.6%],,,,
0,parallel,9,9,0.42828133500000004,0.8702596843242645,0.8659396562725306,0.001,63.4,[63.4%],,,,
0,parallel,10,10,0.412331615,0.8704258099198341,0.8526062108576298,0.001,63.0,[63.0%],,,,
0,parallel,11,11,0.39673437500000003,0.8905311152338982,0.956326812505722,0.001,58.8,[58.8%],,,,
0,parallel,12,12,0.38148961499999995,0.8354811608791352,0.8576108831912279,0.001,63.0,[63.0%],,,,
0,parallel,13,13,0.36659733499999997,0.8145468272268772,0.80911023914814,0.001,65.4,[65.4%],,,,
0,parallel,14,14,0.352057535,0.7838632151484489,0.8231165166944265,0.001,63.4,[63.4%],,,,
0,parallel,15,15,0.33787021500000003,0.8133402720093728,0.8271835595369339,0.001,62.6,[62.6%],,,,
0,parallel,16,16,0.324035375,0.8236383333802223,0.7663836069405079,0.001,66.6,[66.6%],,,,
0,parallel,17,17,0.310553015,0.7667662307620049,0.8235990591347218,0.001,64.4,[64.4%],,,,
0,parallel,18,18,0.29742313499999995,0.7759035706520081,0.7300136759877205,0.001,69.4,[69.4%],,,,
0,parallel,19,19,0.28464573500000007,0.7216771647334099,0.8165054935961962,0.001,67.8,[67.8%],,,,
0,parallel,20,20,0.272220815,0.8274387583136559,0.8243649695068598,0.001,64.6,[64.6%],,,,
0,parallel,21,21,0.26014837500000004,0.828114016354084,0.940303398296237,0.001,63.8,[63.8%],,,,
0,parallel,22,22,0.248428415,0.7906766548752785,0.8847917141392827,0.001,61.6,[61.6%],,,,
0,parallel,23,23,0.23706093499999997,0.8134643495082855,0.7498624511063099,0.0003333333333333333,68.2,[68.2%],,,,
0,parallel,24,24,0.22604593499999998,0.7250987961888313,0.8244671747088432,0.0003333333333333333,66.2,[66.2%],,,,
0,parallel,25,25,0.21538341499999997,0.7454893425107002,0.755885299295187,0.0003333333333333333,68.4,[68.4%],,,,
0,parallel,26,26,0.20507337499999995,0.6951222851872444,0.7848160546272993,0.0003333333333333333,66.8,[66.8%],,,,
0,parallel,27,27,0.19511581499999997,0.7268231093883515,0.7657451536506414,0.0003333333333333333,66.8,[66.8%],,,,
0,parallel,28,28,0.18551073499999993,0.7483057707548142,0.7424590326845646,0.0001111111111111111,69.4,[69.4%],,,,
0,parallel,29,29,0.17625813499999998,0.7179900102317334,0.8098923694342375,0.0001111111111111111,66.6,[66.6%],,,,
0,parallel,30,30,0.16735801499999997,0.8633887261152268,0.8588621132075787,0.0001111111111111111,66.8,[66.8%],,,,
0,parallel,31,31,0.158810375,0.7850656747817993,0.8586242198944092,0.0001111111111111111,65.4,[65.4%],,,,
0,parallel,32,32,0.15061521499999997,0.8772640556097031,0.9426293782889843,0.0001111111111111111,63.8,[63.8%],,,,
0,parallel,33,33,0.14277253500000003,0.8649906180799007,0.9254916869103909,0.0001111111111111111,65.2,[65.2%],,,,
0,parallel,34,34,0.135282335,0.9907012179493904,1.021659940481186,0.0001111111111111111,62.0,[62.0%],,,,
0,parallel,35,35,0.12814461500000002,0.9218906551599503,0.9841985106468201,0.0001111111111111111,62.8,[62.8%],,,,
0,parallel,36,36,0.12135937499999999,1.0698864832520485,1.0785088203847408,0.0001111111111111111,63.4,[63.4%],,,,
0,parallel,37,37,0.114926615,1.0540022164583207,1.1423993706703186,0.0001111111111111111,60.8,[60.8%],,,,
0,parallel,38,38,0.10884633499999999,1.2044159397482872,1.2023580074310303,0.0001111111111111111,57.0,[57.0%],,,,
0,parallel,39,39,0.10311853499999998,1.1729260087013245,1.1664740070700645,0.0001111111111111111,58.8,[58.8%],,,,
0,parallel,40,40,0.097743215,1.1816138654947281,1.1292300522327423,0.0001111111111111111,60.2,[60.2%],,,,
0,parallel,41,41,0.092720375,1.3108554422855376,1.2420682981610298,0.0001111111111111111,59.8,[59.8%],,,,
0,parallel,42,42,0.088050015,1.2928217023611068,1.2186477109789848,0.0001111111111111111,62.4,[62.4%],,,,
0,parallel,43,43,0.08373213499999999,1.2755985289812088,1.223926581442356,0.0001111111111111111,62.4,[62.4%],,,,
0,parallel,44,44,0.07976673499999999,1.2697508066892624,1.202970802783966,0.0001111111111111111,61.6,[61.6%],,,,
0,parallel,45,45,0.07615381499999999,1.478366568684578,1.3945490196347237,0.0001111111111111111,54.0,[54.0%],,,,
0,parallel,46,46,0.072893375,1.4309717267751694,1.3604107201099396,0.0001111111111111111,54.6,[54.6%],,,,
0,parallel,47,47,0.069985415,1.4132649332284928,1.3746045157313347,0.0001111111111111111,55.8,[55.8%],,,,
0,parallel,48,48,0.067429935,1.3703514009714126,1.2991856336593628,0.0001111111111111111,58.4,[58.4%],,,,
0,parallel,49,49,0.06522693499999999,1.3759808093309402,1.3207187578082085,0.0001111111111111111,61.2,[61.2%],,,,
0,parallel,50,50,0.06337641499999999,1.3703934878110886,1.3214696943759918,0.0001111111111111111,59.2,[59.2%],,,,
0,parallel,51,51,0.06187837499999999,1.63542021214962,1.5715944468975067,0.0001111111111111111,42.0,[42.0%],,,,
0,parallel,52,52,0.060732814999999996,1.49300956428051,1.4413774907588959,0.0001111111111111111,52.8,[52.8%],,,,
0,parallel,53,53,0.059939734999999994,1.433234488964081,1.4222631603479385,0.0001111111111111111,53.0,[53.0%],,,,
0,parallel,54,54,0.059499134999999995,1.3794882774353028,1.3376937583088875,0.0001111111111111111,54.8,[54.8%],,,,
0,parallel,55,55,0.059399999999999994,1.3434040039777755,1.3236998617649078,0.0001111111111111111,55.2,[55.2%],,,,
0,weights,1,56,0.059399999999999994,1.3122714787721634,1.2978966534137726,0.0001111111111111111,55.2,[55.2%],,,,
0,weights,2,57,0.059399999999999994,1.2837074458599091,1.254061110317707,0.0001111111111111111,57.0,[57.0%],,,,
0,weights,3,58,0.059399999999999994,1.2622022747993469,1.2453133687376976,0.0001111111111111111,56.8,[56.8%],,,,
0,weights,4,59,0.059399999999999994,1.2189327239990235,1.248058706521988,0.0001111111111111111,54.2,[54.2%],,,,
0,weights,5,60,0.059399999999999994,1.212785804271698,1.2290702015161514,0.0001111111111111111,54.8,[54.8%],,,,
0,weights,6,61,0.059399999999999994,1.2045415461063385,1.2047169134020805,0.0001111111111111111,57.4,[57.4%],,,,
0,weights,7,62,0.059399999999999994,1.173485991358757,1.1978375539183617,0.0001111111111111111,55.8,[55.8%],,,,
0,weights,8,63,0.059399999999999994,1.1825913190841675,1.23394825309515,0.0001111111111111111,55.0,[55.0%],,,,
0,weights,9,64,0.059399999999999994,1.1552953109145165,1.1897100657224655,0.0001111111111111111,55.4,[55.4%],,,,
0,weights,10,65,0.059399999999999994,1.13999947309494,1.1907968446612358,0.0001111111111111111,55.8,[55.8%],,,,
0,weights,11,66,0.059399999999999994,1.1610424727201463,1.1687586531043053,0.0001111111111111111,56.8,[56.8%],,,,
0,weights,12,67,0.059399999999999994,1.1218035236001014,1.1517512425780296,0.0001111111111111111,55.8,[55.8%],,,,
0,weights,13,68,0.059399999999999994,1.1109316125512123,1.1671488210558891,0.0001111111111111111,56.0,[56.0%],,,,
0,weights,14,69,0.059399999999999994,1.0892074897885322,1.1357481330633163,0.0001111111111111111,57.0,[57.0%],,,,
0,weights,15,70,0.059399999999999994,1.1134916245937347,1.1317933201789856,0.0001111111111111111,54.8,[54.8%],,,,
0,weights,16,71,0.059399999999999994,1.1087933123111724,1.1310344561934471,0.0001111111111111111,56.8,[56.8%],,,,
0,weights,17,72,0.059399999999999994,1.0719110488891601,1.1292133331298828,0.0001111111111111111,56.8,[56.8%],,,,
0,weights,18,73,0.059399999999999994,1.0744862496852874,1.096697710454464,0.0001111111111111111,57.2,[57.2%],,,,
0,weights,19,74,0.059399999999999994,1.0582285046577453,1.1471809782087803,0.0001111111111111111,56.0,[56.0%],,,,
0,weights,20,75,0.059399999999999994,1.0524678885936738,1.0906522646546364,0.0001111111111111111,58.0,[58.0%],,,,
0,weights,21,76,0.059399999999999994,1.0386904805898667,1.0811861045658588,0.0001111111111111111,58.2,[58.2%],,,,
0,weights,22,77,0.059399999999999994,1.0306202560663222,1.0788881853222847,0.0001111111111111111,58.8,[58.8%],,,,
0,weights,23,78,0.059399999999999994,1.0415797367691995,1.0503427311778069,0.0001111111111111111,60.2,[60.2%],,,,
0,weights,24,79,0.059399999999999994,1.045426109433174,1.0610606856644154,0.0001111111111111111,59.0,[59.0%],,,,
0,weights,25,80,0.059399999999999994,1.007861103117466,1.0417131781578064,0.0001111111111111111,59.6,[59.6%],59.6,[59.6%],59.6,[59.6%]
1,parallel,1,1,0.5,2.6620494544506075,1.6794604659080505,0.0001111111111111111,39.8,"[59.6%, 20.0%]",,,,
1,parallel,2,2,0.5,1.657720571756363,1.6519036442041397,0.0001111111111111111,39.8,"[59.6%, 20.0%]",,,,
1,parallel,3,3,0.5,1.6261149644851685,1.5812428891658783,0.0001111111111111111,46.900000000000006,"[59.6%, 34.2%]",,,,
1,parallel,4,4,0.5,1.5183253705501556,1.422421857714653,0.0001111111111111111,51.400000000000006,"[59.6%, 43.2%]",,,,
1,parallel,5,5,0.49559462000000004,1.440916794538498,1.3897421136498451,0.0001111111111111111,52.8,"[59.6%, 46.0%]",,,,
1,parallel,6,6,0.47819392105263153,1.26276553273201,1.1867640838027,0.0001111111111111111,54.8,"[59.6%, 50.0%]",,,,
1,parallel,7,7,0.4611465357894737,1.2675714522600174,1.1703126281499863,0.0001111111111111111,57.6,"[59.6%, 55.6%]",,,,
1,parallel,8,8,0.44445246421052637,1.1342352837324143,1.164491206407547,0.0001111111111111111,56.3,"[59.6%, 53.0%]",,,,
1,parallel,9,9,0.42811170631578954,1.0505747392773628,0.9727732166647911,0.0001111111111111111,60.7,"[59.6%, 61.8%]",,,,
1,parallel,10,10,0.41212426210526315,0.9819290176033973,1.0898894146084785,0.0001111111111111111,58.900000000000006,"[59.6%, 58.2%]",,,,
1,parallel,11,11,0.39649013157894736,0.9892661705613136,0.9487734287977219,0.0001111111111111111,61.5,"[59.6%, 63.4%]",,,,
1,parallel,12,12,0.38120931473684205,0.963398240506649,0.8478537276387215,0.0001111111111111111,65.5,"[59.6%, 71.4%]",,,,
1,parallel,13,13,0.36628181157894735,0.8638108402490616,0.8688290268182755,0.0001111111111111111,64.1,"[59.6%, 68.6%]",,,,
1,parallel,14,14,0.35170762210526313,0.8207306154072285,0.8523583933711052,0.0001111111111111111,64.4,"[59.6%, 69.2%]",,,,
1,parallel,15,15,0.3374867463157895,0.7774529919028282,0.7630488537251949,0.0001111111111111111,66.3,"[59.6%, 73.0%]",,,,
1,parallel,16,16,0.3236191842105263,0.8151845425367356,0.786483533680439,0.0001111111111111111,65.5,"[59.6%, 71.4%]",,,,
1,parallel,17,17,0.3101049357894737,0.741430227458477,0.7883843518793583,0.0001111111111111111,66.5,"[59.6%, 73.4%]",,,,
1,parallel,18,18,0.2969440010526315,0.7243821829557419,0.8143424801528454,0.0001111111111111111,65.2,"[59.6%, 70.8%]",,,,
1,parallel,19,19,0.2841363800000001,0.8580124266445637,0.8478274494409561,0.0001111111111111111,64.3,"[59.6%, 69.0%]",,,,
1,parallel,20,20,0.27168207263157895,0.7850497707724571,0.7563155740499496,0.0001111111111111111,66.6,"[59.6%, 73.6%]",,,,
1,parallel,21,21,0.2595810789473684,0.6746434092521667,0.7861706539988518,0.0001111111111111111,66.5,"[59.6%, 73.4%]",,,,
1,parallel,22,22,0.24783339894736844,0.7163795754313469,0.9196639135479927,0.0001111111111111111,64.4,"[59.6%, 69.2%]",,,,
1,parallel,23,23,0.23643903263157895,0.637287812680006,0.7651556432247162,0.0001111111111111111,66.3,"[59.6%, 73.0%]",,,,
1,parallel,24,24,0.22539798,0.7304074853658676,0.8495601266622543,0.0001111111111111111,65.3,"[59.6%, 71.0%]",,,,
1,parallel,25,25,0.21471024105263156,0.7378237560391426,0.771691869944334,0.0001111111111111111,65.6,"[59.6%, 71.6%]",,,,
1,parallel,26,26,0.20437581578947367,0.69902423620224,0.7555755227804184,0.0001111111111111111,66.8,"[59.6%, 74.0%]",,,,
1,parallel,27,27,0.1943947042105263,0.6962906762957572,0.7844472378492355,0.0001111111111111111,66.4,"[59.6%, 73.2%]",,,,
1,parallel,28,28,0.18476690631578943,0.6784619994461536,0.7043482400476933,0.0001111111111111111,67.9,"[59.6%, 76.2%]",,,,
1,parallel,29,29,0.17549242210526314,0.7048238039016723,0.9115803726017475,0.0001111111111111111,64.9,"[59.6%, 70.2%]",,,,
1,parallel,30,30,0.16657125157894737,0.6891116037964821,0.7244455367326736,0.0001111111111111111,67.1,"[59.6%, 74.6%]",,,,
1,parallel,31,31,0.1580033947368421,0.6961775720119476,0.8663871251046658,0.0001111111111111111,63.599999999999994,"[59.6%, 67.6%]",,,,
1,parallel,32,32,0.14978885157894734,0.7697501897811889,0.6748386174440384,0.0001111111111111111,68.0,"[59.6%, 76.4%]",,,,
1,parallel,33,33,0.1419276221052632,0.7188227988779545,0.8074844405055046,0.0001111111111111111,66.7,"[59.6%, 73.8%]",,,,
1,parallel,34,34,0.13441970631578948,0.8116562116891146,0.7848737388849258,0.0001111111111111111,66.5,"[59.6%, 73.4%]",,,,
1,parallel,35,35,0.12726510421052634,0.7263668864965439,0.745278425514698,0.0001111111111111111,67.5,"[59.6%, 75.4%]",,,,
1,parallel,36,36,0.12046381578947368,0.7817347690463066,0.8567968532443047,0.0001111111111111111,65.5,"[59.6%, 71.4%]",,,,
1,parallel,37,37,0.11401584105263157,0.7729393720626831,0.8648496679961681,0.0001111111111111111,63.099999999999994,"[59.6%, 66.6%]",,,,
