task_idx,phase,epoch_in_phase,global_epoch,kappa,train_loss,val_loss,lr,til_avg,til_per_task,cil_stand_avg,cil_stand_per_task,cil_znorm_avg,cil_znorm_per_task
0,parallel,1,1,0.5,2.2376074612140657,1.580123022198677,0.001,34.2,[34.2%],,,,
0,parallel,2,2,0.5,1.5064419567584992,1.464128315448761,0.001,35.4,[35.4%],,,,
0,parallel,3,3,0.5,1.3522853136062623,1.2945860400795937,0.001,50.2,[50.2%],,,,
0,parallel,4,4,0.5,1.2514884233474732,1.2619911059737206,0.001,48.2,[48.2%],,,,
0,parallel,5,5,0.49560501500000004,1.1152551457285882,1.2527241706848145,0.001,54.2,[54.2%],,,,
0,parallel,6,6,0.478245375,1.0785150617361068,1.039564412087202,0.001,55.8,[55.8%],,,,
0,parallel,7,7,0.461238215,0.9522495999932289,1.1306480579078197,0.001,52.8,[52.8%],,,,
0,parallel,8,8,0.4445835350000001,1.0196752026677132,1.113296503201127,0.001,54.6,[54.6%],,,,
0,parallel,9,9,0.42828133500000004,0.8878719225525856,1.01643855124712,0.001,59.4,[59.4%],,,,
0,parallel,10,10,0.412331615,0.8415288001298904,0.8813745379447937,0.001,63.4,[63.4%],,,,
0,parallel,11,11,0.39673437500000003,0.8174938067793847,0.8250546827912331,0.001,65.6,[65.6%],,,,
0,parallel,12,12,0.38148961499999995,0.8277565389871597,0.9219385646283627,0.001,61.2,[61.2%],,,,
0,parallel,13,13,0.36659733499999997,0.7876035422086716,0.8183332271873951,0.001,66.8,[66.8%],,,,
0,parallel,14,14,0.352057535,0.755001412704587,0.8492678254842758,0.001,65.0,[65.0%],,,,
0,parallel,15,15,0.33787021500000003,0.7755018010735512,0.9881056966260076,0.001,57.4,[57.4%],,,,
0,parallel,16,16,0.324035375,0.7418761432170868,0.8049932010471821,0.001,65.6,[65.6%],,,,
0,parallel,17,17,0.310553015,0.7383830867707729,0.9506896585226059,0.001,61.6,[61.6%],,,,
0,parallel,18,18,0.29742313499999995,0.714786795526743,0.7793314754962921,0.001,68.8,[68.8%],,,,
0,parallel,19,19,0.28464573500000007,0.7516924709081649,0.9440568406134844,0.001,62.4,[62.4%],,,,
0,parallel,20,20,0.272220815,0.7712602734565734,0.9137167017906904,0.001,63.2,[63.2%],,,,
0,parallel,21,21,0.26014837500000004,0.7488111987709999,0.8074581418186426,0.001,64.0,[64.0%],,,,
0,parallel,22,22,0.248428415,0.7248590365052223,0.8706076480448246,0.001,61.4,[61.4%],,,,
0,parallel,23,23,0.23706093499999997,0.7353205308318138,0.8889658497646451,0.0003333333333333333,65.8,[65.8%],,,,
0,parallel,24,24,0.22604593499999998,0.6830739408731461,0.7841913867741823,0.0003333333333333333,66.4,[66.4%],,,,
0,parallel,25,25,0.21538341499999997,0.683675130829215,0.8468914311379194,0.0003333333333333333,63.4,[63.4%],,,,
0,parallel,26,26,0.20507337499999995,0.6607421435415745,0.8720742091536522,0.0003333333333333333,65.2,[65.2%],,,,
0,parallel,27,27,0.19511581499999997,0.7499028235673905,0.8589213863015175,0.0003333333333333333,64.6,[64.6%],,,,
0,parallel,28,28,0.18551073499999993,0.7540943950414658,0.9792023319751024,0.0001111111111111111,61.2,[61.2%],,,,
