task_idx,phase,epoch_in_phase,global_epoch,kappa,train_loss,val_loss,lr,til_avg,til_per_task,cil_stand_avg,cil_stand_per_task,cil_znorm_avg,cil_znorm_per_task
0,parallel,1,1,0.5,2.5182338847389705,2.2099610939621925,0.001,22.2,[22.2%],,,,
0,parallel,2,2,0.5,2.1367335666584064,2.015285961329937,0.001,30.8,[30.8%],,,,
0,parallel,3,3,0.5,1.915559159049505,1.787628173828125,0.001,40.6,[40.6%],,,,
0,parallel,4,4,0.5,1.7496658291997789,1.6421298161149025,0.001,41.7,[41.7%],,,,
0,parallel,5,5,0.4899375100144209,1.5790623532065862,1.560813333839178,0.001,44.5,[44.5%],,,,
0,parallel,6,6,0.4743000416599904,1.4871673055841952,1.4453246966004372,0.001,51.6,[51.6%],,,,
0,parallel,7,7,0.45898257330556,1.3864334625533865,1.3628626577556133,0.001,53.5,[53.5%],,,,
0,parallel,8,8,0.44398510495112964,1.3177553113502791,1.2725542299449444,0.001,56.5,[56.5%],,,,
0,parallel,9,9,0.42930763659669924,1.2279309064527102,1.2049642205238342,0.001,55.4,[55.4%],,,,
0,parallel,10,10,0.4149501682422688,1.1616967388346224,1.2421638518571854,0.001,57.1,[57.1%],,,,
0,parallel,11,11,0.4009126998878385,1.1452381550511228,1.130018912255764,0.001,58.8,[58.8%],,,,
0,parallel,12,12,0.3871952315334082,1.0825616724883453,1.112576810643077,0.001,62.1,[62.1%],,,,
0,parallel,13,13,0.3737977631789777,1.0590910534315472,1.051533054560423,0.001,62.9,[62.9%],,,,
0,parallel,14,14,0.36072029482454737,0.9933180605308919,1.075616281479597,0.001,62.2,[62.2%],,,,
0,parallel,15,15,0.34796282647011695,0.9318160278887688,0.9982625767588615,0.001,66.4,[66.4%],,,,
0,parallel,16,16,0.33552535811568657,0.920703948298587,1.0706077963113785,0.001,63.8,[63.8%],,,,
0,parallel,17,17,0.32340788976125623,0.9221400648732728,1.0393002294003963,0.001,63.7,[63.7%],,,,
0,parallel,18,18,0.3116104214068258,0.8458780608599699,1.1198826655745506,0.001,61.2,[61.2%],,,,
0,parallel,19,19,0.3001329530523955,0.8334931553919104,1.0313697028905153,0.001,64.8,[64.8%],,,,
0,parallel,20,20,0.2889754846979651,0.8769944181925133,1.0333632994443178,0.0003333333333333333,64.5,[64.5%],,,,
0,parallel,21,21,0.2781380163435347,0.7462061945396133,0.9779830239713192,0.0003333333333333333,66.1,[66.1%],,,,
0,parallel,22,22,0.2676205479891044,0.7036557365444642,0.9789532013237476,0.0003333333333333333,66.0,[66.0%],,,,
0,parallel,23,23,0.257423079634674,0.7047698071485833,0.9418186582624912,0.0003333333333333333,67.7,[67.7%],,,,
0,parallel,24,24,0.24754561128024358,0.7187703598903704,0.9466475695371628,0.0003333333333333333,67.5,[67.5%],,,,
0,parallel,25,25,0.2379881429258132,0.7264196099359778,0.9719887208193541,0.0003333333333333333,67.4,[67.4%],,,,
0,parallel,26,26,0.2287506745713828,0.75781547457357,0.9771000929176807,0.0003333333333333333,66.8,[66.8%],,,,
0,parallel,27,27,0.21983320621695243,0.7386948670013042,0.9967593140900135,0.0003333333333333333,66.9,[66.9%],,,,
0,parallel,28,28,0.21123573786252203,0.786041216759742,0.9725590962916613,0.0001111111111111111,67.3,[67.3%],,,,
0,parallel,29,29,0.20295826950809165,0.8298873550529722,1.0815603956580162,0.0001111111111111111,63.1,[63.1%],,,,
0,parallel,30,30,0.1950008011536613,0.8647237646428845,1.0180847644805908,0.0001111111111111111,66.5,[66.5%],,,,
0,parallel,31,31,0.1873633327992309,0.9867432781412632,1.216783918440342,0.0001111111111111111,60.3,[60.3%],,,,
0,parallel,32,32,0.18004586444480053,0.9878740031507951,1.096662063151598,0.0001111111111111111,63.3,[63.3%],,,,
0,parallel,33,33,0.17304839609037015,0.9732112507276898,1.076838195323944,0.0001111111111111111,62.9,[62.9%],,,,
0,parallel,34,34,0.16637092773593976,1.0398422811604753,1.1714198552072048,0.0001111111111111111,62.9,[62.9%],,,,
0,parallel,35,35,0.16001345938150938,1.0301187491115136,1.1833122186362743,0.0001111111111111111,63.2,[63.2%],,,,
0,parallel,36,36,0.153975991027079,1.1298499620413478,1.2543041370809078,0.0001111111111111111,60.4,[60.4%],,,,
0,parallel,37,37,0.14825852267264863,1.1324964022334618,1.2606642842292786,0.0001111111111111111,61.1,[61.1%],,,,
0,parallel,38,38,0.14286105431821824,1.1136177167107788,1.1988989673554897,0.0001111111111111111,62.4,[62.4%],,,,
0,parallel,39,39,0.13778358596378787,1.2553805060024503,1.2756726406514645,0.0001111111111111111,59.6,[59.6%],,,,
0,parallel,40,40,0.13302611760935748,1.1956081111219865,1.280925452709198,0.0001111111111111111,59.2,[59.2%],,,,
0,parallel,41,41,0.12858864925492708,1.2446523135221457,1.3079587705433369,0.0001111111111111111,60.5,[60.5%],,,,
0,parallel,42,42,0.12447118090049673,1.3772610546667365,1.5508142933249474,0.0001111111111111111,51.9,[51.9%],,,,
0,parallel,43,43,0.12067371254606635,1.3956584643714036,1.4272274523973465,0.0001111111111111111,55.8,[55.8%],,,,
0,parallel,44,44,0.11719624419163596,1.3464246294166469,1.4063714630901814,0.0001111111111111111,56.5,[56.5%],,,,
0,parallel,45,45,0.11403877583720558,1.394610107699527,1.4336520284414291,0.0001111111111111111,55.7,[55.7%],,,,
0,parallel,46,46,0.11120130748277521,1.36080100566526,1.4328981898725033,0.0001111111111111111,55.8,[55.8%],,,,
0,parallel,47,47,0.10868383912834481,1.5368001823183857,1.574357509613037,0.0001111111111111111,51.8,[51.8%],,,,
0,parallel,48,48,0.10648637077391443,1.481270526783376,1.4713360667228699,0.0001111111111111111,54.2,[54.2%],,,,
0,parallel,49,49,0.10460890241948406,1.429956412013573,1.482570342719555,0.0001111111111111111,53.9,[53.9%],,,,
0,parallel,50,50,0.10305143406505368,1.3950562612919868,1.4283916763961315,0.0001111111111111111,56.8,[56.8%],,,,
0,parallel,51,51,0.1018139657106233,1.3354002403307565,1.3945021741092205,0.0001111111111111111,57.2,[57.2%],,,,
0,parallel,52,52,0.10089649735619292,1.3902228165276442,1.450812455266714,0.0001111111111111111,55.0,[55.0%],,,,
0,parallel,53,53,0.10029902900176255,1.337462310549579,1.383783683180809,0.0001111111111111111,56.5,[56.5%],,,,
0,parallel,54,54,0.10002156064733217,1.2850398096857192,1.3687546998262405,0.0001111111111111111,56.9,[56.9%],,,,
0,parallel,55,55,0.1,1.2743501783926277,1.3688674978911877,0.0001111111111111111,55.8,[55.8%],,,,
0,weights,1,56,0.1,1.2264887494376944,1.3222122676670551,0.0001111111111111111,58.0,[58.0%],,,,
0,weights,2,57,0.1,1.2089643900907492,1.304690696299076,0.0001111111111111111,58.2,[58.2%],,,,
0,weights,3,58,0.1,1.201851716524438,1.2956871911883354,0.0001111111111111111,58.6,[58.6%],,,,
0,weights,4,59,0.1,1.1751855377909504,1.277250599116087,0.0001111111111111111,58.3,[58.3%],,,,
0,weights,5,60,0.1,1.1628548955615563,1.2908311747014523,0.0001111111111111111,57.6,[57.6%],,,,
0,weights,6,61,0.1,1.151954533178595,1.2901395559310913,0.0001111111111111111,56.7,[56.7%],,,,
0,weights,7,62,0.1,1.1297883753535114,1.2392321936786175,0.0001111111111111111,58.2,[58.2%],,,,
0,weights,8,63,0.1,1.1113299229477025,1.225722424685955,0.0001111111111111111,59.0,[59.0%],,,,
0,weights,9,64,0.1,1.0945230028297328,1.255478534847498,0.0001111111111111111,58.1,[58.1%],,,,
0,weights,10,65,0.1,1.0871380031863345,1.2165066450834274,0.0001111111111111111,59.3,[59.3%],,,,
0,weights,11,66,0.1,1.078112140486512,1.2014790996909142,0.0001111111111111111,60.1,[60.1%],,,,
0,weights,12,67,0.1,1.0673993803277801,1.2148982658982277,0.0001111111111111111,59.4,[59.4%],,,,
0,weights,13,68,0.1,1.049927974049049,1.188593901693821,0.0001111111111111111,60.4,[60.4%],,,,
0,weights,14,69,0.1,1.0421014405504059,1.21129434928298,0.0001111111111111111,58.4,[58.4%],,,,
0,weights,15,70,0.1,1.0237284016005601,1.2020945064723492,0.0001111111111111111,59.6,[59.6%],,,,
0,weights,16,71,0.1,1.025746590729001,1.154101088643074,0.0001111111111111111,61.4,[61.4%],,,,
0,weights,17,72,0.1,1.0253831600841088,1.1733817979693413,0.0001111111111111111,59.8,[59.8%],,,,
0,weights,18,73,0.1,1.0004296121718008,1.1496317647397518,0.0001111111111111111,60.2,[60.2%],,,,
0,weights,19,74,0.1,0.998417126981518,1.1844114437699318,0.0001111111111111111,60.4,[60.4%],,,,
0,weights,20,75,0.1,0.9869243747825864,1.1333288215100765,0.0001111111111111111,61.9,[61.9%],,,,
0,weights,21,76,0.1,0.9993787709670731,1.171162724494934,0.0001111111111111111,60.4,[60.4%],,,,
0,weights,22,77,0.1,0.9773823905594742,1.124611720442772,0.0001111111111111111,61.8,[61.8%],,,,
0,weights,23,78,0.1,0.9770821461194679,1.1310984678566456,0.0001111111111111111,61.1,[61.1%],,,,
0,weights,24,79,0.1,0.9476259048981003,1.148589938879013,0.0001111111111111111,60.5,[60.5%],,,,
0,weights,25,80,0.1,0.942733732205403,1.1639727093279362,0.0001111111111111111,60.4,[60.4%],60.4,[60.4%],60.4,[60.4%]
1,parallel,1,1,0.5,2.8707187055032466,2.3560508266091347,0.0001111111111111111,35.2,"[60.4%, 10.0%]",,,,
1,parallel,2,2,0.5,2.2900744329524945,2.1548128724098206,0.0001111111111111111,39.4,"[60.4%, 18.4%]",,,,
1,parallel,3,3,0.5,2.09363196922254,2.0608454570174217,0.0001111111111111111,40.2,"[60.4%, 20.0%]",,,,
1,parallel,4,4,0.5,2.0319767828229107,1.9680695459246635,0.0001111111111111111,41.85,"[60.4%, 23.3%]",,,,
1,parallel,5,5,0.4899375100144209,1.9560820407505277,1.9220619201660156,0.0001111111111111111,43.45,"[60.4%, 26.5%]",,,,
1,parallel,6,6,0.4743000416599904,1.8502516957777966,1.7767656296491623,0.0001111111111111111,48.599999999999994,"[60.4%, 36.8%]",,,,
1,parallel,7,7,0.45898257330556,1.7470424326160285,1.658159889280796,0.0001111111111111111,51.15,"[60.4%, 41.9%]",,,,
1,parallel,8,8,0.44398510495112964,1.6717653108548514,1.6410603486001492,0.0001111111111111111,49.55,"[60.4%, 38.7%]",,,,
1,parallel,9,9,0.42930763659669924,1.5672927642170387,1.5317584834992886,0.0001111111111111111,53.25,"[60.4%, 46.1%]",,,,
1,parallel,10,10,0.4149501682422688,1.4910961902594264,1.5646717809140682,0.0001111111111111111,54.099999999999994,"[60.4%, 47.8%]",,,,
1,parallel,11,11,0.4009126998878385,1.4363633650767653,1.4859196245670319,0.0001111111111111111,53.8,"[60.4%, 47.2%]",,,,
1,parallel,12,12,0.3871952315334082,1.4051552860042718,1.4356152154505253,0.0001111111111111111,56.4,"[60.4%, 52.4%]",,,,
1,parallel,13,13,0.3737977631789777,1.36655137810526,1.4665632918477058,0.0001111111111111111,54.55,"[60.4%, 48.7%]",,,,
1,parallel,14,14,0.36072029482454737,1.296329279489155,1.3025606274604797,0.0001111111111111111,57.75,"[60.4%, 55.1%]",,,,
1,parallel,15,15,0.34796282647011695,1.2295640518393698,1.251964207738638,0.0001111111111111111,58.75,"[60.4%, 57.1%]",,,,
1,parallel,16,16,0.33552535811568657,1.2162464540215987,1.2727184891700745,0.0001111111111111111,58.3,"[60.4%, 56.2%]",,,,
1,parallel,17,17,0.32340788976125623,1.2434359856798678,1.1826786659657955,0.0001111111111111111,59.65,"[60.4%, 58.9%]",,,,
1,parallel,18,18,0.3116104214068258,1.1472930561138104,1.2276783511042595,0.0001111111111111111,58.95,"[60.4%, 57.5%]",,,,
