task_idx,phase,epoch_in_phase,global_epoch,kappa,train_loss,val_loss,lr,til_avg,til_per_task,cil_stand_avg,cil_stand_per_task,cil_znorm_avg,cil_znorm_per_task
0,parallel,1,1,0.5,2.723855713,2.313512951,0.001,12,[12.0%],,,,
0,parallel,2,2,0.5,2.275145452,2.245765179,0.001,16.6,[16.6%],,,,
0,parallel,3,3,0.5,2.156197601,2.077210322,0.001,24.2,[24.2%],,,,
0,parallel,4,4,0.5,2.015885423,1.976684004,0.001,28,[28.0%],,,,
0,parallel,5,5,0.488916167,1.93549772,1.870563865,0.001,33,[33.0%],,,,
0,parallel,6,6,0.471691496,1.883160434,1.870809816,0.001,31.2,[31.2%],,,,
0,parallel,7,7,0.454819304,1.847086676,1.788611881,0.001,33.6,[33.6%],,,,
0,parallel,8,8,0.438299593,1.771919899,1.823958755,0.001,35.6,[35.6%],,,,
0,parallel,9,9,0.422132362,1.751972377,1.664658681,0.001,40.8,[40.8%],,,,
0,parallel,10,10,0.40631761,1.706540159,1.682303883,0.001,40.8,[40.8%],,,,
0,parallel,11,11,0.390855339,1.632315051,1.575365424,0.001,44.6,[44.6%],,,,
0,parallel,12,12,0.375745548,1.596836765,1.575976014,0.001,43.6,[43.6%],,,,
0,parallel,13,13,0.360988236,1.600146369,1.505265638,0.001,48,[48.0%],,,,
0,parallel,14,14,0.346583405,1.525928971,1.469589233,0.001,47.6,[47.6%],,,,
0,parallel,15,15,0.332531053,1.517199999,1.480530687,0.001,48,[48.0%],,,,
0,parallel,16,16,0.318831182,1.475497898,1.475915566,0.001,48.2,[48.2%],,,,
0,parallel,17,17,0.305483791,1.472853848,1.461324908,0.001,47,[47.0%],,,,
0,parallel,18,18,0.292488879,1.434760098,1.420650922,0.001,51.4,[51.4%],,,,
0,parallel,19,19,0.279846448,1.460310933,1.466118559,0.001,51.4,[51.4%],,,,
0,parallel,20,20,0.267556496,1.404076617,1.480544984,0.001,46.8,[46.8%],,,,
0,parallel,21,21,0.255619025,1.425362226,1.435339376,0.001,48.8,[48.8%],,,,
0,parallel,22,22,0.244034034,1.384494993,1.372692257,0.001,52,[52.0%],,,,
0,parallel,23,23,0.232801522,1.377031885,1.443609722,0.001,48.6,[48.6%],,,,
0,parallel,24,24,0.221921491,1.375783342,1.350453407,0.001,51.6,[51.6%],,,,
0,parallel,25,25,0.211393939,1.379405136,1.366163582,0.001,50.2,[50.2%],,,,
0,parallel,26,26,0.201218868,1.403300068,1.536294892,0.001,49.6,[49.6%],,,,
0,parallel,27,27,0.191396277,1.369049205,1.416186191,0.001,52.8,[52.8%],,,,
0,parallel,28,28,0.181926165,1.420918868,1.373062506,0.001,52.4,[52.4%],,,,
0,parallel,29,29,0.172808534,1.388823378,1.454608425,0.000333333,49,[49.0%],,,,
0,parallel,30,30,0.164043382,1.366070612,1.361861296,0.000333333,53.8,[53.8%],,,,
0,parallel,31,31,0.155630711,1.378740582,1.38739296,0.000333333,51.8,[51.8%],,,,
0,parallel,32,32,0.14757052,1.418239563,1.438868776,0.000333333,49.4,[49.4%],,,,
0,parallel,33,33,0.139862808,1.438021186,1.42641712,0.000333333,51.2,[51.2%],,,,
0,parallel,34,34,0.132507577,1.438866941,1.417813122,0.000111111,53.4,[53.4%],,,,
0,parallel,35,35,0.125504826,1.437541747,1.428005479,0.000111111,52.6,[52.6%],,,,
0,parallel,36,36,0.118854554,1.558636364,1.508909911,0.000111111,50,[50.0%],,,,
