task_idx,phase,epoch_in_phase,global_epoch,kappa,train_loss,val_loss,lr,til_avg,til_per_task,cil_stand_avg,cil_stand_per_task,cil_znorm_avg,cil_znorm_per_task
0,parallel,1,1,0.5,2.5721180499354497,2.212754748761654,0.001,24.3,[24.3%],,,,
0,parallel,2,2,0.5,2.172348885596553,2.061775341629982,0.001,28.5,[28.5%],,,,
0,parallel,3,3,0.5,2.0202407836914062,1.9214609414339066,0.001,35.7,[35.7%],,,,
0,parallel,4,4,0.5,1.8339030697375913,1.7573320418596268,0.001,39.9,[39.9%],,,,
0,parallel,5,5,0.4905664156385195,1.6829629351821127,1.6026605293154716,0.001,45.3,[45.3%],,,,
0,parallel,6,6,0.475906289056241,1.5778636479679542,1.5368837676942348,0.001,47.0,[47.0%],,,,
0,parallel,7,7,0.4615461624739625,1.5034881166264982,1.4145595580339432,0.001,51.1,[51.1%],,,,
0,parallel,8,8,0.447486035891684,1.3685347053069103,1.3894595801830292,0.001,53.0,[53.0%],,,,
0,parallel,9,9,0.4337259093094055,1.3123119247110584,1.3987938240170479,0.001,53.5,[53.5%],,,,
0,parallel,10,10,0.42026578272712706,1.3088613922082926,1.3133243694901466,0.001,55.8,[55.8%],,,,
0,parallel,11,11,0.4071056561448486,1.1643112022665483,1.3373309411108494,0.001,54.8,[54.8%],,,,
0,parallel,12,12,0.39424552956257014,1.1456725235226788,1.2111565805971622,0.001,58.2,[58.2%],,,,
0,parallel,13,13,0.38168540298029163,1.130925112887274,1.32015317119658,0.001,55.9,[55.9%],,,,
0,parallel,14,14,0.36942527639801315,1.0778463150881514,1.1787190027534962,0.001,59.2,[59.2%],,,,
0,parallel,15,15,0.35746514981573463,1.0269085749795166,1.159738166257739,0.001,60.9,[60.9%],,,,
0,parallel,16,16,0.34580502323345613,0.9831538698341273,1.1610778458416462,0.001,60.8,[60.8%],,,,
0,parallel,17,17,0.33444489665117766,0.9472921513303926,1.0452336017042398,0.001,64.3,[64.3%],,,,
0,parallel,18,18,0.32338477006889915,0.9162337199042115,1.1014506574720144,0.001,62.7,[62.7%],,,,
0,parallel,19,19,0.3126246434866208,0.8969503022447417,1.1332678813487291,0.001,61.9,[61.9%],,,,
0,parallel,20,20,0.30216451690434226,0.9396436765224119,1.0078198667615652,0.001,63.4,[63.4%],,,,
0,parallel,21,21,0.29200439032206377,0.9248011889336984,0.9810940753668547,0.001,65.6,[65.6%],,,,
0,parallel,22,22,0.2821442637397853,0.8232480630844454,0.9119980782270432,0.001,71.5,[71.5%],,,,
0,parallel,23,23,0.27258413715750685,0.8766308523054365,0.9704227801412344,0.001,66.3,[66.3%],,,,
0,parallel,24,24,0.26332401057522836,0.8213054847113693,0.935548335313797,0.001,68.6,[68.6%],,,,
0,parallel,25,25,0.25436388399294985,0.8367234732531295,0.8858806621283293,0.001,70.5,[70.5%],,,,
0,parallel,26,26,0.24570375741067135,0.9062731801709042,1.0668386686593294,0.001,64.4,[64.4%],,,,
0,parallel,27,27,0.23734363082839288,0.827912424184099,1.0206305366009474,0.001,65.9,[65.9%],,,,
0,parallel,28,28,0.22928350424611438,0.8491395817527289,1.0302499970421195,0.001,65.9,[65.9%],,,,
0,parallel,29,29,0.2215233776638359,0.8433830949324596,1.0483565255999565,0.001,65.6,[65.6%],,,,
0,parallel,30,30,0.21406325108155744,0.8549741502804092,1.0148112531751394,0.0003333333333333333,66.6,[66.6%],,,,
0,parallel,31,31,0.20690312449927897,0.7189119605323936,0.8800827711820602,0.0003333333333333333,70.4,[70.4%],,,,
0,parallel,32,32,0.20004299791700048,0.7985741447044324,0.9231738522648811,0.0003333333333333333,68.9,[68.9%],,,,
0,parallel,33,33,0.193482871334722,0.7671208053450042,0.8692220542579889,0.0003333333333333333,70.0,[70.0%],,,,
0,parallel,34,34,0.1872227447524435,0.782066627393795,0.9378340616822243,0.0003333333333333333,69.2,[69.2%],,,,
0,parallel,35,35,0.18126261817016504,0.7813313278970839,0.9315137341618538,0.0003333333333333333,68.8,[68.8%],,,,
0,parallel,36,36,0.17560249158788657,0.7819404617140565,0.9500656593590975,0.0003333333333333333,68.0,[68.0%],,,,
0,parallel,37,37,0.17024236500560808,0.8336181682121905,0.974877318367362,0.0003333333333333333,68.2,[68.2%],,,,
0,parallel,38,38,0.1651822384233296,0.8080480317526226,1.0112086609005928,0.0001111111111111111,65.2,[65.2%],,,,
0,parallel,39,39,0.1604221118410511,0.7987878145296362,0.9631176460534334,0.0001111111111111111,66.7,[66.7%],,,,
0,parallel,40,40,0.15596198525877264,0.9235080027882057,1.137123154476285,0.0001111111111111111,59.4,[59.4%],,,,
0,parallel,41,41,0.15180185867649415,1.002066229717641,1.0791751090437174,0.0001111111111111111,62.7,[62.7%],,,,
0,parallel,42,42,0.14794173209421568,0.9977138525323023,1.0895235054194927,0.0001111111111111111,62.8,[62.8%],,,,
0,parallel,43,43,0.14438160551193718,0.9944487576243244,1.0742560103535652,0.0001111111111111111,63.6,[63.6%],,,,
0,parallel,44,44,0.1411214789296587,0.9651457871062846,1.0724653881043196,0.0001111111111111111,64.0,[64.0%],,,,
0,parallel,45,45,0.13816135234738022,1.242852635021451,1.1925565041601658,0.0001111111111111111,60.4,[60.4%],,,,
0,parallel,46,46,0.13550122576510173,1.0609504090079778,1.161813598126173,0.0001111111111111111,61.9,[61.9%],,,,
0,parallel,47,47,0.13314109918282327,1.0339851311490507,1.1263987720012665,0.0001111111111111111,63.4,[63.4%],,,,
0,parallel,48,48,0.13108097260054477,1.1194148870963085,1.1581652611494064,0.0001111111111111111,61.9,[61.9%],,,,
0,parallel,49,49,0.1293208460182663,1.0719125527369826,1.1815736666321754,0.0001111111111111111,61.6,[61.6%],,,,
0,parallel,50,50,0.1278607194359878,1.0471785151505772,1.1425457000732422,0.0001111111111111111,62.5,[62.5%],,,,
0,parallel,51,51,0.12670059285370935,1.0084817771670185,1.1627844385802746,0.0001111111111111111,61.0,[61.0%],,,,
0,parallel,52,52,0.12584046627143086,0.9913407488714291,1.1229055188596249,0.0001111111111111111,63.3,[63.3%],,,,
0,parallel,53,53,0.1252803396891524,0.9626351579835143,1.0972616225481033,0.0001111111111111111,64.6,[64.6%],,,,
0,parallel,54,54,0.1250202131068739,0.9583749650399896,1.0820806622505188,0.0001111111111111111,65.1,[65.1%],,,,
0,parallel,55,55,0.125,0.9281215101857728,1.0623010359704494,0.0001111111111111111,65.9,[65.9%],,,,
0,weights,1,56,0.125,0.9267045387738868,1.0735562220215797,0.0001111111111111111,65.8,[65.8%],,,,
0,weights,2,57,0.125,0.8921492703353302,1.0402434580028057,0.0001111111111111111,66.1,[66.1%],,,,
0,weights,3,58,0.125,0.9016399360910247,1.0378275699913502,0.0001111111111111111,66.8,[66.8%],,,,
0,weights,4,59,0.125,0.8768262765075587,1.0216160621494055,0.0001111111111111111,66.2,[66.2%],,,,
0,weights,5,60,0.125,0.8558737907228591,1.0288522578775883,0.0001111111111111111,66.6,[66.6%],,,,
0,weights,6,61,0.125,0.8560579441770723,1.0627014245837927,0.0001111111111111111,65.2,[65.2%],,,,
0,weights,7,62,0.125,0.8382893796963028,0.9998868349939585,0.0001111111111111111,67.6,[67.6%],,,,
0,weights,8,63,0.125,0.8406391845473761,1.0464685298502445,0.0001111111111111111,65.7,[65.7%],,,,
0,weights,9,64,0.125,0.8245799481114254,1.073155365884304,0.0001111111111111111,65.1,[65.1%],,,,
0,weights,10,65,0.125,0.8313730804226066,0.983575226739049,0.0001111111111111111,67.9,[67.9%],,,,
0,weights,11,66,0.125,0.8211171657224244,1.0055106673389673,0.0001111111111111111,67.8,[67.8%],,,,
0,weights,12,67,0.125,0.8123491579973245,0.9963604584336281,0.0001111111111111111,68.6,[68.6%],,,,
0,weights,13,68,0.125,0.7925898825065999,1.0238494239747524,0.0001111111111111111,66.5,[66.5%],,,,
0,weights,14,69,0.125,0.7802479014366488,1.0081339217722416,0.0001111111111111111,67.1,[67.1%],,,,
0,weights,15,70,0.125,0.7788091671617725,0.9803968239575624,0.0001111111111111111,68.1,[68.1%],,,,
0,weights,16,71,0.125,0.7768544075609762,0.989232249557972,0.0001111111111111111,67.5,[67.5%],,,,
0,weights,17,72,0.125,0.781838682633412,0.9603835586458445,0.0001111111111111111,68.6,[68.6%],,,,
0,weights,18,73,0.125,0.7593282589429542,1.0023758541792631,0.0001111111111111111,66.9,[66.9%],,,,
0,weights,19,74,0.125,0.7537539827672741,0.9733616188168526,0.0001111111111111111,68.3,[68.3%],,,,
0,weights,20,75,0.125,0.7595952613444268,0.9909761343151331,0.0001111111111111111,67.8,[67.8%],,,,
0,weights,21,76,0.125,0.755963964552819,0.9298723451793194,0.0001111111111111111,69.4,[69.4%],,,,
0,weights,22,77,0.125,0.7433952130848849,0.985818849876523,0.0001111111111111111,68.1,[68.1%],,,,
0,weights,23,78,0.125,0.7352458381954627,0.9834060426801443,0.0001111111111111111,67.7,[67.7%],,,,
0,weights,24,79,0.125,0.7107650101939335,0.9639237578958273,0.0001111111111111111,68.3,[68.3%],,,,
