task_idx,phase,epoch_in_phase,global_epoch,kappa,train_loss,val_loss,lr,til_avg,til_per_task,cil_stand_avg,cil_stand_per_task,cil_znorm_avg,cil_znorm_per_task
0,parallel,1,1,0.5,2.5382204749916175,2.191437676548958,0.001,16.3,[16.3%],,,,
0,parallel,2,2,0.5,2.113976093787181,1.9749918803572655,0.001,29.9,[29.9%],,,,
0,parallel,3,3,0.5,1.9042724702931657,1.8061643987894058,0.001,37.2,[37.2%],,,,
0,parallel,4,4,0.5,1.7451266216326364,1.6258164122700691,0.001,45.2,[45.2%],,,,
0,parallel,5,5,0.4905664156385195,1.6254838916319836,1.5106396600604057,0.001,47.6,[47.6%],,,,
0,parallel,6,6,0.475906289056241,1.5283956105196024,1.430731013417244,0.001,49.6,[49.6%],,,,
0,parallel,7,7,0.4615461624739625,1.4402253220352945,1.4622125029563904,0.001,49.6,[49.6%],,,,
0,parallel,8,8,0.447486035891684,1.3272931168350992,1.2539085559546947,0.001,58.0,[58.0%],,,,
0,parallel,9,9,0.4337259093094055,1.253915011882782,1.2961525302380323,0.001,55.2,[55.2%],,,,
0,parallel,10,10,0.42026578272712706,1.223307343977916,1.2820710111409426,0.001,55.8,[55.8%],,,,
0,parallel,11,11,0.4071056561448486,1.1623144013972222,1.153675539419055,0.001,59.4,[59.4%],,,,
0,parallel,12,12,0.39424552956257014,1.116446778744082,1.2253728322684765,0.001,58.4,[58.4%],,,,
0,parallel,13,13,0.38168540298029163,1.1088109227675427,1.1993533596396446,0.001,58.8,[58.8%],,,,
0,parallel,14,14,0.36942527639801315,1.0179789104039156,1.2206579893827438,0.001,59.1,[59.1%],,,,
0,parallel,15,15,0.35746514981573463,1.0456567655635784,1.013676168397069,0.001,64.6,[64.6%],,,,
0,parallel,16,16,0.34580502323345613,0.983398394494117,1.0135516487061977,0.001,65.4,[65.4%],,,,
0,parallel,17,17,0.33444489665117766,0.9769605428357667,1.0027373917400837,0.001,66.7,[66.7%],,,,
0,parallel,18,18,0.32338477006889915,0.9513032225113881,1.0293884985148907,0.001,65.7,[65.7%],,,,
0,parallel,19,19,0.3126246434866208,0.9288762068446679,1.0406054658815265,0.001,65.6,[65.6%],,,,
0,parallel,20,20,0.30216451690434226,0.8843199814422221,1.0444241650402546,0.001,65.7,[65.7%],,,,
0,parallel,21,21,0.29200439032206377,0.9026178566715385,0.9480025097727776,0.001,67.8,[67.8%],,,,
0,parallel,22,22,0.2821442637397853,0.8462857505943202,0.9724816288799047,0.001,68.0,[68.0%],,,,
0,parallel,23,23,0.27258413715750685,0.8831672864624217,0.987165879458189,0.001,67.0,[67.0%],,,,
0,parallel,24,24,0.26332401057522836,0.900527326743814,1.0728302039206028,0.001,63.6,[63.6%],,,,
0,parallel,25,25,0.25436388399294985,0.8613578473465352,0.9788319505751133,0.001,67.0,[67.0%],,,,
0,parallel,26,26,0.24570375741067135,0.8244633708573594,1.0365220792591572,0.0003333333333333333,64.3,[64.3%],,,,
0,parallel,27,27,0.23734363082839288,0.7228629174111765,0.8691821750253439,0.0003333333333333333,69.3,[69.3%],,,,
0,parallel,28,28,0.22928350424611438,0.7424233748188501,0.9113404974341393,0.0003333333333333333,69.9,[69.9%],,,,
0,parallel,29,29,0.2215233776638359,0.7274489297142511,0.8693115916103125,0.0003333333333333333,70.3,[70.3%],,,,
